,label_tec,label_subtec,tec_name,sentence
15496,T1071,T1071.001,Web Protocols,"Inception, has used HTTP, HTTPS, and WebDav in network communications."
15497,T1071,T1071.001,Web Protocols,"WIRTE, has used HTTP for network communication."
15498,T1071,T1071.001,Web Protocols,"Turla, has used HTTP and HTTPS for C2 communications."
15499,T1071,T1071.001,Web Protocols,"FIN13, has used HTTP requests to chain multiple web shells and to contact actor-controlled C2 servers prior to exfiltrating stolen data."
15500,T1071,T1071.001,Web Protocols,"SilverTerrier, uses HTTP for C2 communications."
15501,T1071,T1071.001,Web Protocols,"Later implants used by APT28,, such as CHOPSTICK,, use a blend of HTTP, HTTPS, and other legitimate channels for C2, depending on module configuration."
15502,T1071,T1071.001,Web Protocols,"Wizard Spider, has used HTTP for network communications."
15503,T1071,T1071.001,Web Protocols,"FIN8, has used HTTPS for command and control."
15504,T1071,T1071.001,Web Protocols,"Confucius, has used HTTP for C2 communications."
15505,T1071,T1071.001,Web Protocols,"Windshift, has used tools that communicate with C2 over HTTP."
15506,T1071,T1071.001,Web Protocols,"Cobalt Group, has used HTTPS for C2."
15507,T1071,T1071.001,Web Protocols,"APT33, has used HTTP for command and control."
15508,T1071,T1071.001,Web Protocols,"TA551, has used HTTP for C2 communications."
15509,T1071,T1071.001,Web Protocols,"Gamaredon Group, has used HTTP and HTTPS for C2 communications."
15510,T1071,T1071.001,Web Protocols,"Ke3chang, malware including RoyalCli and BS2005 have communicated over HTTP with the C2 server through Internet Explorer  by using the COM interface IWebBrowser2."
15511,T1071,T1071.001,Web Protocols,"FIN4, has used HTTP POST requests to transmit data."
15512,T1071,T1071.001,Web Protocols,"APT18, uses HTTP for C2 communications."
15513,T1071,T1071.001,Web Protocols,"APT39, has used HTTP in communications with C2."
15514,T1071,T1071.001,Web Protocols,"Threat Group-3390, malware has used HTTP for C2."
15515,T1071,T1071.001,Web Protocols,"HAFNIUM, has used open-source C2 frameworks, including Covenant."
15516,T1071,T1071.001,Web Protocols,"TeamTNT, has the `curl` command to send credentials over HTTP and the `curl` and `wget` commands to download new software."
15517,T1071,T1071.001,Web Protocols,"TeamTNT, has also used a custom user agent HTTP header in shell scripts."
15518,T1071,T1071.001,Web Protocols,"Rocke, has executed wget and curl commands to Pastebin over the HTTPS protocol."
15519,T1071,T1071.001,Web Protocols,"Sandworm Team,'s BCS-server tool connects to the designated C2 server via HTTP."
15520,T1071,T1071.001,Web Protocols,"TA505, has used HTTP to communicate with C2 nodes."
15521,T1071,T1071.001,Web Protocols,"UNC2452, used HTTP for C2 and data exfiltration."
15522,T1071,T1071.001,Web Protocols,"APT29, has used HTTP for C2 and data exfiltration."
15523,T1071,T1071.001,Web Protocols,"Night Dragon, has used HTTP for C2."
15524,T1071,T1071.001,Web Protocols,"Machete, malware used Python’s urllib library to make HTTP requests to the C2 server."
15525,T1059,T1059.005,Visual Basic,Adversaries may abuse Visual Basic  for execution.
15526,T1059,T1059.005,Visual Basic,"VB is a programming language created by Microsoft with interoperability with many Windows technologies such as Component Object Model, and the Native API, through the Windows API."
15527,T1059,T1059.005,Visual Basic,"Although tagged as legacy with no planned future evolutions, VB is integrated and supported in the .NET Framework and cross-platform .NET Core."
15528,T1059,T1059.005,Visual Basic,"Derivative languages based on VB have also been created, such as Visual Basic for Applications  and VBScript."
15529,T1059,T1059.005,Visual Basic,"VBA is an event-driven programming language built into Microsoft Office, as well as several third-party applications."
15530,T1059,T1059.005,Visual Basic,VBA enables documents to contain macros used to automate the execution of tasks and other functionality on the host.
15531,T1059,T1059.005,Visual Basic,"VBScript is a default scripting language on Windows hosts and can also be used in place of JavaScript, on HTML Application  webpages served to Internet Explorer ."
15532,T1059,T1059.005,Visual Basic,Adversaries may use VB payloads to execute malicious commands.
15533,T1059,T1059.005,Visual Basic,"Common malicious usage includes automating execution of behaviors with VBScript or embedding VBA content into Spearphishing Attachment, payloads  to enable execution."
15534,T1059,T1059.005,Visual Basic,"Lokibot, has used VBS scripts and XLS macros for execution."
15535,T1059,T1059.005,Visual Basic,"Grandoreiro, can use VBScript to execute malicious code."
15536,T1059,T1059.005,Visual Basic,"BackConfig, has used VBS to install its downloader component and malicious documents with VBA macro code."
15537,T1059,T1059.005,Visual Basic,"Squirrelwaffle, has used malicious VBA macros in Microsoft Word documents and Excel spreadsheets that execute an `AutoOpen` subroutine."
15538,T1059,T1059.005,Visual Basic,"Kerrdown, can use a VBS base64 decoder function published by Motobit."
15539,T1059,T1059.005,Visual Basic,"jRAT, has been distributed as HTA files with VBScript."
15540,T1059,T1059.005,Visual Basic,"SVCReady, has used VBA macros to execute shellcode."
15541,T1059,T1059.005,Visual Basic,"Snip3, can use visual basic scripts for first-stage execution."
15542,T1059,T1059.005,Visual Basic,"Xbash, can execute malicious VBScript payloads on the victim’s machine."
15543,T1059,T1059.005,Visual Basic,"VBShower, has the ability to execute VBScript files."
15544,T1059,T1059.005,Visual Basic,"Exaramel for Windows, has a command to execute VBS scripts on the victim’s machine."
15545,T1059,T1059.005,Visual Basic,"Astaroth, has used malicious VBS e-mail attachments for execution."
15546,T1059,T1059.005,Visual Basic,"NanHaiShu, executes additional VBScript code on the victim's machine."
15547,T1059,T1059.005,Visual Basic,"LookBack, has used VBA macros in Microsoft Word attachments to drop additional files to the host."
15548,T1059,T1059.005,Visual Basic,"Chaes, has used VBscript to execute malicious code."
15549,T1059,T1059.005,Visual Basic,"Smoke Loader, adds a Visual Basic script in the Startup folder to deploy the payload."
15550,T1059,T1059.005,Visual Basic,"NETWIRE, has been executed through use of VBScripts."
15551,T1059,T1059.005,Visual Basic,"Bisonal,'s dropper creates VBS scripts on the victim’s machine."
15552,T1059,T1059.005,Visual Basic,"REvil, has used obfuscated VBA macros for execution."
15553,T1059,T1059.005,Visual Basic,"Flagpro, can execute malicious VBA macros embedded in .xlsm files."
15554,T1059,T1059.005,Visual Basic,"Cobalt Strike, can use VBA to perform execution."
15555,T1059,T1059.005,Visual Basic,"Bumblebee, can create a Visual Basic script to enable persistence."
15556,T1059,T1059.005,Visual Basic,"OSX_OCEANLOTUS.D, uses Word macros for execution."
15557,T1059,T1059.005,Visual Basic,"One version of Helminth, consists of VBScript scripts."
15558,T1059,T1059.005,Visual Basic,"ROKRAT, has used Visual Basic for execution."
15559,T1059,T1059.005,Visual Basic,"Ferocious, has the ability to use Visual Basic scripts for execution."
15560,T1059,T1059.005,Visual Basic,"QUADAGENT, uses VBScripts."
15561,T1059,T1059.005,Visual Basic,"JSS Loader, can download and execute VBScript files."
15562,T1059,T1059.005,Visual Basic,"Saint Bot, has used `.vbs` scripts for execution."
15563,T1059,T1059.005,Visual Basic,"Comnie, executes VBS scripts."
15564,T1059,T1059.005,Visual Basic,"Emotet, has sent Microsoft Word documents with embedded macros that will invoke scripts to download additional payloads."
15565,T1059,T1059.005,Visual Basic,"JCry, has used VBS scripts."
15566,T1059,T1059.005,Visual Basic,"STARWHALE, can use the VBScript function `GetRef` as part of its persistence mechanism."
15567,T1059,T1059.005,Visual Basic,"DanBot, can use a VBA macro embedded in an Excel file to drop the payload."
15568,T1059,T1059.005,Visual Basic,"Pteranodon, can use a malicious VBS file for execution."
15569,T1059,T1059.005,Visual Basic,"IcedID, has used obfuscated VBA string expressions."
15570,T1059,T1059.005,Visual Basic,"KeyBoy, uses VBS scripts for installing files and performing execution."
15571,T1059,T1059.005,Visual Basic,"Melcoz, can use VBS scripts to execute malicious DLLs."
15572,T1059,T1059.005,Visual Basic,"NanoCore, uses VBS files."
15573,T1059,T1059.005,Visual Basic,"Sibot, executes commands using VBScript."
15574,T1059,T1059.005,Visual Basic,"OopsIE, creates and uses a VBScript as part of its persistent execution."
15575,T1059,T1059.005,Visual Basic,"WhisperGate, can use a Visual Basic script to exclude the `C:\` drive from Windows Defender."
15576,T1059,T1059.005,Visual Basic,"PoetRAT, has used Word documents with VBScripts to execute malicious activities."
15577,T1059,T1059.005,Visual Basic,"SUNBURST, used VBScripts to initiate the execution of payloads."
15578,T1059,T1059.005,Visual Basic,"Ursnif, droppers have used VBA macros to download and execute the malware's full executable payload."
15579,T1059,T1059.005,Visual Basic,"Bandook, has used malicious VBA code against the target system."
15580,T1059,T1059.005,Visual Basic,"POWERSTATS, can use VBScript  code for execution."
15581,T1059,T1059.005,Visual Basic,"DarkGate, initial infection mechanisms include masquerading as pirated media that launches malicious VBScript on the victim."
15582,T1059,T1059.005,Visual Basic,"TYPEFRAME, has used a malicious Word document for delivery with VBA macros for execution."
15583,T1059,T1059.005,Visual Basic,"Remexi, uses AutoIt and VBS scripts throughout its execution process."
15584,T1059,T1059.005,Visual Basic,"QakBot, can use VBS to download and execute malicious files."
15585,T1059,T1059.005,Visual Basic,"Ramsay, has included embedded Visual Basic scripts in malicious documents."
15586,T1059,T1059.005,Visual Basic,"KOCTOPUS, has used VBScript to call wscript to execute a PowerShell command."
15587,T1059,T1059.005,Visual Basic,"Metamorfo, has used VBS code on victims’ systems."
15588,T1059,T1059.005,Visual Basic,"StoneDrill, has several VBS scripts used throughout the malware's lifecycle."
15589,T1059,T1059.005,Visual Basic,"Mispadu,’s dropper uses VBS files to install payloads and perform execution."
15590,T1059,T1059.005,Visual Basic,"PowerShower, has the ability to save and execute VBScript."
15591,T1059,T1059.005,Visual Basic,"Javali, has used embedded VBScript to download malicious payloads from C2."
15592,T1059,T1059.005,Visual Basic,"Patchwork, used Visual Basic Scripts  on victim machines."
15593,T1059,T1059.005,Visual Basic,"Higaisa, has used VBScript code on the victim's machine."
15594,T1059,T1059.005,Visual Basic,"FIN4, has used VBA macros to display a dialog box and collect victim credentials."
15595,T1059,T1059.005,Visual Basic,"WIRTE, has used VBScript  in its operations."
15596,T1059,T1059.005,Visual Basic,"Windshift, has used Visual Basic 6  payloads."
15597,T1059,T1059.005,Visual Basic,"Turla, has used VBS scripts throughout its operations."
15598,T1059,T1059.005,Visual Basic,"Earth Lusca, used VBA scripts."
15599,T1059,T1059.005,Visual Basic,"Rancor, has used VBS scripts as well as embedded macros for execution."
15600,T1059,T1059.005,Visual Basic,"Mustang Panda, has embedded VBScript components in LNK files to download additional files and automate collection."
15601,T1059,T1059.005,Visual Basic,"Transparent Tribe, has crafted VBS-based malicious documents."
15602,T1059,T1059.005,Visual Basic,"Silence, has used VBS scripts."
15603,T1059,T1059.005,Visual Basic,"Gamaredon Group, has embedded malicious macros in document templates, which executed VBScript."
15604,T1059,T1059.005,Visual Basic,"Gamaredon Group, has also delivered Microsoft Outlook VBA projects with embedded macros."
15605,T1059,T1059.005,Visual Basic,"FIN7, used VBS scripts to help perform tasks on the victim's machine."
15606,T1059,T1059.005,Visual Basic,"APT38, has used VBScript to execute commands and other operational tasks."
15607,T1059,T1059.005,Visual Basic,"Machete, has embedded malicious macros within spearphishing attachments to download additional files."
15608,T1059,T1059.005,Visual Basic,"MuddyWater, has used VBScript files to execute its POWERSTATS, payload, as well as macros."
15609,T1059,T1059.005,Visual Basic,"BRONZE BUTLER, has used VBS and VBE scripts for execution."
15610,T1059,T1059.005,Visual Basic,"Confucius, has used VBScript to execute malicious code."
15611,T1059,T1059.005,Visual Basic,"TA505, has used VBS for code execution."
15612,T1059,T1059.005,Visual Basic,"Magic Hound, malware has used VBS scripts for execution."
15613,T1059,T1059.005,Visual Basic,"LazyScripter, has used VBScript to execute malicious code."
15614,T1059,T1059.005,Visual Basic,"Malteiro, has utilized a dropper containing malicious VBS scripts."
15615,T1059,T1059.005,Visual Basic,"Lazarus Group, has used VBA and embedded macros in Word documents to execute malicious code."
15616,T1059,T1059.005,Visual Basic,"Cobalt Group, has sent Word OLE compound documents with malicious obfuscated VBA macros that will run upon user execution."
15617,T1059,T1059.005,Visual Basic,"OilRig, has used VBScript macros for execution on compromised hosts."
15618,T1059,T1059.005,Visual Basic,"SideCopy, has sent Microsoft Office Publisher documents to victims that have embedded malicious macros that execute an hta file via calling `mshta.exe`."
15619,T1059,T1059.005,Visual Basic,"Leviathan, has used VBScript."
15620,T1059,T1059.005,Visual Basic,"TA459, has a VBScript for execution."
15621,T1059,T1059.005,Visual Basic,"FIN13, has used VBS scripts for code execution on comrpomised machines."
15622,T1059,T1059.005,Visual Basic,"Sidewinder, has used VBScript to drop and execute malware loaders."
15623,T1059,T1059.005,Visual Basic,"APT32, has used macros, COM scriptlets, and VBS scripts."
15624,T1059,T1059.005,Visual Basic,"Molerats, used various implants, including those built with VBScript, on target machines."
15625,T1059,T1059.005,Visual Basic,"TA2541, has used VBS files to execute or establish persistence for additional payloads, often using file names consistent with email themes or mimicking system functionality."
15626,T1059,T1059.005,Visual Basic,"Inception, has used VBScript to execute malicious commands and payloads."
15627,T1059,T1059.005,Visual Basic,"APT-C-36, has embedded a VBScript within a malicious Word document which is executed upon the document opening."
15628,T1059,T1059.005,Visual Basic,"HEXANE, has used a VisualBasic script named `MicrosoftUpdator.vbs` for execution of a PowerShell keylogger."
15629,T1059,T1059.005,Visual Basic,"APT33, has used VBScript to initiate the delivery of payloads."
15630,T1059,T1059.005,Visual Basic,"APT37, executes shellcode and a VBA script to decode Base64 strings."
15631,T1059,T1059.005,Visual Basic,"Sandworm Team, has created VBScripts to run an SSH server."
15632,T1059,T1059.005,Visual Basic,"Kimsuky, has used Visual Basic to download malicious payloads."
15633,T1059,T1059.005,Visual Basic,"Kimsuky, has also used malicious VBA macros within maldocs disguised as forms that trigger when a victim types any content into the lure."
15634,T1059,T1059.005,Visual Basic,"Gorgon Group, has used macros in Spearphishing Attachment,s as well as executed VBScripts on victim machines."
15635,T1059,T1059.005,Visual Basic,"APT39, has utilized malicious VBS scripts in malware."
15636,T1059,T1059.005,Visual Basic,"APT29, has written malware variants in Visual Basic."
15637,T1059,T1059.005,Visual Basic,"Operation Wocao, has used a VBScript to conduct reconnaissance on targeted systems."
